Firma1,URL,Ort,Top1_Machine,Maschinen_Park_Size
Metalux Metallveredelung GmbH,https://www.metalux.de/,Altlußheim,119736.0,No Match
Flachglas Sachsen GmbH,https://www.flachglas-sachsen.de/,Grimma,815031.0,15-20
Collini GmbH,https://www.collini.eu/,Asperg,7882942.0,200-350
Sinsheimer Glas-,https://www.snh-glas.de/startseite/,Sinsheim,280835.0,No Match
Maschinenbau und Service GmbH Ammendorf,https://www.msg-ammendorf.de/,Halle (Saale),981300.0,21-40
UNGER Kabel-Konfektionstechnik GmbH,https://www.unger-kabelkonfektion.de/,Sehmatal,13495846.0,350-600
Galfa GmbH & Co. KG,https://www.galfa.de/,Finsterwalde,7211335.0,200-350
Gebr. Steinhart,https://www.steinhart.de/,Krumbach (Schwaben),386743.0,10-15
Juwö Poroton-Werke,https://www.juwoe.de/,Wöllstein,2519732.0,120-200
Adolf Zeller GmbH & Co.,http://www.zellerporoton.de/,Alzenau,6182503.0,200-350
Ziegelwerk Stengel GmbH & Co. KG,https://stengel-ziegel.de/,Donauwörth,648018.0,10-15
MTS Schrode AG,https://www.mts-online.de/home/?L=0,Hayingen,2264671.0,80-120
GTP - Glastechnik Piesau GmbH & Co. KG,https://heinz-glas.com/,Piesau,3241096.0,120-200
Gusti Leder GmbH,https://www.gusti-leder.de/,Rostock,99677.0,No Match
FBH Fertigungsbetrieb,https://www.fbh-gmbh.de/,Hilgertshausen-Tandern,1253959.0,40-60
PLANSEE Composite Materials GmbH,https://www.plansee.com,Lechbruck am See,5743086.0,200-350
ZWEIWEG International GmbH & Co. KG,https://www.zagro-group.com/willkommen/,Leichlingen,217995.0,No Match
Steiner GmbH & Co. KG,https://www.steinerfilm.de/startseite/,Erndtebrück,1574381.0,60-80
Schienenfahrzeugwerk Eberswalde GmbH,https://www.sf-wittenberge.de/de/,Eberswalde,3507367.0,120-200
Annaburger Nutzfahrzeug GmbH,http://www.annaburger.de/de/,Annaburg,879167.0,15-20
General Dynamics European Land,https://www.gdels.com/,Neubrandenburg,46439.0,No Match
SIK-Holzgestaltungs GmbH,https://sik-holz.de/,Niedergörsdorf,445803.0,10-15
KRD Sicherheitstechnik GmbH,https://www.kasiglas.de,Geesthacht,1729620.0,60-80
Hörter Tonwarenfabrik GmbH.,https://www.hoerter-keramik.de/,Ransbach-Baumbach,4129152.0,120-200
Texon Möckmühl GmbH,https://www.texon.com/,Möckmühl,1507080.0,60-80
trippen A. Spieth M. Oehler GmbH,https://de.trippen.com/,Berlin,101601.0,No Match
Avionic Design GmbH,https://avionic-design.de/,Hamburg,1114029.0,21-40
Herrnhuter Sterne GmbH,https://www.herrnhuter-sterne.de,Herrnhut,348594.0,10-15
Carl Baguhn GmbH & Co. KG,https://carlbaguhn.de/,Hamburg,332150.0,10-15
Brüggen Fahrzeugwerk & Service GmbH,https://www.brueggen-gmbh.de/,Lübtheen,24823551.0,350-600
poresta systems GmbH,https://poresta.com/de/startseite/,Bad Wildungen,1057254.0,21-40
DILAS Diodenlaser GmbH,http://www.dilas.com/,Mainz,7368067.0,200-350
QANTOS GmbH,https://qantos.de/,Weiden in der Oberpfalz,1856979.0,80-120
Reko Korrosionsschutz GmbH,https://www.rekokorrosionsschutz.de/index.php?id=17,Remscheid,118745.0,No Match
HD Wahl GmbH,https://www.hdwahl.de/,Jettingen-Scheppach,2861417.0,120-200
EAFT Emder Anlagen- und Fahrzeugtechnik,https://www.eaft.de/,Emden,222646.0,No Match
HANSA Maschinenbau,https://www.hansa-maschinenbau.de/,Selsingen,256160.0,No Match
M. Busch GmbH & Co. KG,https://www.m-busch.de/de/,Bestwig,27689913.0,350-600
Haug Chemie GmbH,https://www.haugchemie.de/,Sinsheim,406339.0,10-15
Julius Tielbürger GmbH & Co. KG,http://www.tielbuerger.de/,Stemwede,92909.0,No Match
System Trailers Fahrzeugbau GmbH,https://www.system-trailers.de/,Twist,819945.0,15-20
Ewald Rostek GmbH Oberflächentechnik,http://www.rostek-gmbh.de/,Menden (Sauerland),1035457.0,21-40
Raesch Quarz (Germany) GmbH,https://www.raesch.net/de,Langewiesen,6168120.0,200-350
Isophon Glas GmbH,http://www.isophonglas.de,Hann. Münden,4536334.0,120-200
Brakeler Thermo Glas GmbH,https://gktgruppe.de/,Brakel,2211154.0,80-120
Börner Kunststoff-,https://www.boerner.de/,Landscheid,194859.0,No Match
cortec GmbH,https://cortec-kleiderbuegel.de/,Wald-Michelbach,131183.0,No Match
NOLD Hydraulik + Pneumatik GmbH,http://www.nold.de/,Bad Waldsee,842048.0,15-20
Seal Concept GmbH,https://www.sealconcept.com/de,Bobingen,187795.0,No Match
Dipl.-Ing. H. Schulz,https://www.hds-hydraulik.com/,Gummersbach,1917769.0,80-120
Zipper-Technik GmbH,https://www.zipper-technik.de/,Neu-Isenburg,1281084.0,40-60
Groß-Druckguss GmbH,https://www.gross-druckguss.com/,Heilbad Heiligenstadt,2140691.0,80-120
Bodycote,https://www.bodycote.com/de/,Waltershausen,3416633.0,120-200
Metallveredlung Kotsch GmbH,https://www.metallveredlung-kotsch.de/,Schneeberg,4285210.0,120-200
ALBEA Metall-Oberflächentechnik GmbH,https://www.albea.net/,Friesenheim,2134883.0,80-120
Stäubli Hamburg GmbH,https://www.rs-seliger.de/,Norderstedt,678599.0,10-15
KRANZ-PACKUNGEN Kuhrmeier GmbH,http://www.kranz-packungen.com,Dannstadt-Schauernheim,945554.0,21-40
Apprich Secur GmbH,https://apprich-secur.de/de/,Ludwigsfelde,509353.0,10-15
gym80 International GmbH,https://gym80.de/,Gelsenkirchen,852609.0,15-20
SUMIDA flexible connections GmbH,https://sumida-flexcon.com/,Radeberg,4141527.0,120-200
Brügmann TraumGarten GmbH,https://www.traumgarten.de,Dortmund,164908.0,No Match
VENSYS Elektrotechnik GmbH,http://www.vensys-prototype.de,Diepholz,545902.0,10-15
W.F. Gözze Frottierweberei GmbH,https://www.goezze.com/,Steinfurt,1301957.0,40-60
RUFA Fahrzeugbau GmbH,,Zwönitz,232095.0,No Match
Berger Karosserie- und Fahrzeugbau GmbH,https://www.berger-fahrzeugbau.de,Frankfurt am Main,156591.0,No Match
KMW Schweißtechnik GmbH,https://www.knds.de/,Hamburg,2816236.0,120-200
Goebel GmbH,https://www.goebel-group.com/,Erkrath,69387.0,No Match
Latelec GmbH Gruppe Latecoere,https://www.latelec.de/,Hamburg,73979.0,No Match
Rotpunkt Dr. Anso Zimmermann GmbH,https://www.rotpunkt4u.de/,Niederaula,78112.0,No Match
MacGregor Germany GmbH & Co. KG,https://www.macgregor.com/,Hamburg,285393.0,No Match
Laukötter GmbH,https://www.laukoetter.com/de,Wadersloh,5979755.0,200-350
Optris GmbH,https://www.optris.de/,Berlin,483173.0,10-15
Metallwerk Franz Kleinken GmbH Metall-,https://www.kleinken.de/,Dorsten,46320.0,No Match
ND Coatings GmbH,https://www.nd-coatings.de/de/home/index.jsp,Papenburg,8934662.0,200-350
HUBER+SUHNER Cube Optics AG,https://www.cubeoptics.com/,Mainz,1256479.0,40-60
Jena-Optronik GmbH,https://www.jena-optronik.de/,Jena,614601.0,10-15
eurolaser GmbH,https://www.eurolaser.com,Lüneburg,518448.0,10-15
Menke-Janzen,https://www.menke-janzen.de/,Werlte,263195.0,No Match
BÜMAG eG,https://www.buemag.de/,Schönheide,1470752.0,40-60
Walloschke Oberflächentechnik GmbH,https://walloschke-gmbh.de/de/startseite/,Lindlar,1136696.0,21-40
ilako Industrielackierung und,https://ilako.de/,Aken (Elbe),291068.0,No Match
Temca GmbH & Co. KG,https://temca.eu/,Pölzig,1916956.0,80-120
Fliegl Agrartechnik GmbH,https://fliegl-agrartechnik.de/,Mühldorf a. Inn,4336496.0,120-200
BWH-Spezialkoffer GmbH,https://www.bwh-koffer.de/,Hörstel,136184.0,No Match
Tas GmbH Oberflächentechnik,https://tasgmbh.eu/,Kreuzwertheim,7099170.0,200-350
Pieper Oberflächentechnik Hermsdorf GmbH,http://www.pieper-oberflaechentechnik.de/,Hermsdorf,214763.0,No Match
Muldenthaler Emaillierwerk GmbH,https://www.muldenthaler-emaille.com/de/,Penig,123807.0,No Match
TSG Troeger Surface Group GmbH & Co. KG,https://tsg-group.de/,Bernsdorf,339518.0,10-15
Berchtenbreiter GmbH,https://www.berchtenbreiter-gmbh.de/,Wertingen,192594.0,No Match
Atlas Weyhausen GmbH,https://www.weycor.de/de/home.html,Wildeshausen,254324.0,No Match
walther design GmbH & Co. KG,https://www.waltherdesign.de/de/,Nettetal,71516.0,No Match
Ahlbrandt System GmbH,https://www.ahlbrandt.com/,Lauterbach (Hessen),39732.0,No Match
B O R S I GmbH & Co. KG,https://borsi.de/,Schutterwald,350119.0,10-15
Sternberg GmbH Schraubenfabrik,http://www.sternberggmbh.de/,Hohenstein-Ernstthal,2051645.0,80-120
ASC+Cawi Kalt- und Umformtechnik GmbH,http://www.ascundcawi.de,Neuenrade,1261759.0,40-60
Chanty Spitzenfabrik GmbH & Co. KG,https://www.chantylace.com/,Rödermark,291440.0,No Match
EDELRID GmbH & Co. KG,https://edelrid.com/de-de,Isny im Allgäu,930043.0,21-40
Klever Beschichtungstechnik,https://kleverplast.de/,Bergneustadt,1027199.0,21-40
Flachglas Nord-Ost GmbH,https://flachglas-gruppe.com/,Osterburg (Altmark),4330728.0,120-200
Glashandelsgesellschaft Profi mbH,https://flachglas-gruppe.com/standorte/luhe,Luhe-Wildenau,559743.0,10-15
FLACHGLAS Wernberg GmbH,https://flachglas-gruppe.com,Wernberg-Köblitz,5696209.0,200-350
Gerhard Fritz GmbH,https://glas-fritz.de/,Lörrach,327650.0,10-15
Newalu GmbH,https://www.newalu.com/,Delbrück,5483466.0,200-350
voestalpine Track Solutions,http://www.railcenterduisburg.de/,Duisburg,5435079.0,200-350
H & B Lackierwerk Bersenbrück,http://www.lwbsb.de/,Bersenbrück,1822034.0,80-120
GESI Gewindesicherungsgesellschaft mbH,http://www.gewindesichern.de/,Plochingen,2183855.0,80-120
GMEINDER LOKOMOTIVEN GmbH,https://www.zagro-group.com/,Mosbach,122474.0,No Match
egf - Eduard G. Fidel GmbH,https://www.egf.biz/,Pforzheim,2580130.0,120-200
Kiefer GmbH,https://www.reform.at/,Dorfen,143152.0,No Match
Kandziora Metallbearbeitung GmbH,https://www.kandziora-metall.de/,Niederlangen,1387938.0,40-60
Richter - Spielgeräte GmbH,https://www.richter-spielgeraete.de/,Frasdorf,99416.0,No Match
WIEDEMANN enviro tec GmbH & Co. KG,https://wiedemann-enviro-tec.de/,Altenmünster,151485.0,No Match
J.S.T. Deutschland GmbH,http://jst.de/,Winterbach,507907.0,10-15
Deppe Backstein-Keramik GmbH,https://www.deppe-backstein.de/,Uelsen,1908848.0,80-120
Kabelbaumfertigung Matthäus Nabe GmbH,https://www.kabelbaumfertigung.de/,Berg im Gau,649341.0,10-15
RUAG Defence Deutschland GmbH,https://www.ruag.com/de,Wedel,282933.0,No Match
FOCAST Lüneburg GmbH,https://focastluneburg.com/,Lüneburg,302129.0,10-15
Dornier Seawings GmbH,https://dornierseawings.com/,Weßling,1408945.0,40-60
AES Aerospace Embedded Solutions GmbH,https://www.aes.gmbh/,München,164731.0,No Match
Geotec Bohrtechnik GmbH,https://geotec-bohrtechnik.de/,Nordkirchen,231325.0,No Match
Safran Nacelles GmbH,https://www.safran-nacelles.com/,Hamburg,1993891.0,80-120
LMG Manufacturing GmbH,https://www.lmg-gmbh.com/,Seeland OT Hoym,1067210.0,21-40
AB-GUSStech GmbH,https://www.ab-gusstech.com/de/,Aschaffenburg,2507156.0,120-200
Oskar Kinderland GmbH & Co. KG,https://www.ok-living.info/,Brandenburg an der Havel,31149.0,No Match
Burckhardt,https://www.burckhardtcompression.com,Neuss,78715.0,No Match
Stronghold Germany GmbH,https://optimas.com/,Schwalbach,435653.0,10-15
Optimas Maschinenfabrik,https://optimas.de/,Saterland,492212.0,10-15
EOS Saunatechnik GmbH,https://www.eos-sauna.com/,Driedorf,1505179.0,60-80
Lindnerhof-Taktik GmbH,https://www.lindnerhof-taktik.de/,Lenggries,67016.0,No Match
IBOTECH GmbH & Co. KG,https://www.ibotech.eu/,Hockenheim,27067.0,No Match
Hengstler Zylinder GmbH,https://www.hengstler-zylinder.com/,Hausach,675630.0,10-15
PSZ electronic GmbH,https://psz-electronic.com/,Vohenstrauß,1455779.0,40-60
Blackned GmbH,https://blackned.de/,Heimertingen,20149.0,No Match
KSI - Klaus Stahl Industrielackierungen GmbH,https://www.stahlgmbh.com/de/,Schifferstadt,380528.0,10-15
Trasco Bremen GmbH,https://www.trasco-bremen.de/de/start.html,Bremen,179541.0,No Match
Northrop Grumman L.E.F. GmbH,,Weisweil,70303.0,No Match
NEUERO Farm- und Fördertechnik GmbH,https://neuero-farm.de/,Melle,27155.0,No Match
Walter Hunger GmbH & Co. KG,https://www.hunger-hydraulik.de/de/home,Lohr,1427577.0,40-60
Bürstenhaus Redecker GmbH,https://www.redecker.de/,Versmold,315646.0,10-15
HORSCH LEEB Application Systems GmbH,https://www.horsch.com/unternehmen/standorte/landau-und-oberpoering,Landau an der Isar,1800188.0,80-120
Faiveley Transport Leipzig GmbH & Co. KG,,Schkeuditz,4788714.0,120-200
