company_name,sachanlagen,table_name,is_teuro
Industrie-Partner_GmbH_Radebeul-Coswig,1864932,Aktiva,False
Ohrmann_GmbH,3167627,Aktiva,False
EWK_Umwelttechnik_GmbH,4381783,Aktiva,False
Simon_Moehringer_Anlagenbau_GmbH,33166,Aktiva,False
Comau_Deutschland_GmbH,28460040,Aktiva,True
Clemens_GmbH_and_Co._KG,115967,Aktiva,False
Saphir_Maschinenbau_GmbH,25000,Aktiva,False
Emil_Wirth_Maschinenbau_GmbH,2237710,Aktiva,False
WERINOX-Edelstahltechnik_GmbH,1008129,Aktiva,False
NTG_Neue_Technologien_GmbH_and_Co._KG,6157239,Aktiva,False
M._Brueck_GmbH_and_Co._KG,3344416,Aktiva,False
EHRET_GmbH_Life_Science_Solutions,1666,Aktiva,False
Tietjen_Verfahrenstechnik_GmbH,1813593,Aktiva,False
EDM_Technik_Maschinenbau_GmbH,75457,Aktiva,False
Top-Werk_GmbH,5512543,Aktiva,False
Isimat_GmbH_Siebdruckmaschinen,671568,Aktiva,False
WIMA_Wilsdruffer,4446616,Anlagevermögen,False
Luettmann_Werkzeugmaschinen,220228,Aktiva,False
Truetzschler_Group_SE,0,N/A,False
Oswald_Elektromotoren_GmbH,1274036,Aktiva,False
Dorst_Technologies_GmbH_and_Co._KG,11722070,Aktiva,False
Intego_GmbH,373768,Aktiva,False
Brother,2573476,Aktiva,False
FISSEK_GmbH,1376627,Aktiva,False
Breyer_GmbH_Maschinenfabrik,565549,Aktiva,False
Kruse_+_Sohn,201345,Aktiva,False
A_and_W_Maschinenbau_GmbH,11168190,Aktiva,False
Baumann_Maschinenbau,394657,Aktiva,False
Weil_Technology_GmbH,2387811,Aktiva,False
SM_Calvoerde_Sondermaschinenbau,7667530,Aktiva,False
Duering_Schweisstechnik_GmbH,2249000,Aktiva,True
WTO-Werkzeug-Einrichtungen_GmbH,1886130,Aktiva,False
MB_Baeuerle_GmbH,103735,Aktiva,False
heinicke_Maschinen_and_Metallbau_GmbH,881859,Aktiva,False
Geraetebau_Wiedtal_Schuetzeichel_GmbH_and_Co._KG,2605560,Aktiva,False
